name,address,lat,lng,type,planning_area,area_estimate_sqm,surface_type,current_use,land_owner,likely_permission_required_from,accessibility,residential_proximity,ura_space_link,onemap_link,suitability_score,reasons,recommendation
KALLANG PARK,46 JALAN BENAAN KAPAL KALLANG PARK SINGAPORE 399639,1.30135036736294,103.879105676913,park_open_space,Kallang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.30135036736294&lng=103.879105676913,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
KALLANG PARK PUMPING STATION,JALAN BENAAN KAPAL KALLANG PARK PUMPING STATION,1.30100399998486,103.879612643454,park_open_space,Kallang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.30100399998486&lng=103.879612643454,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
LEISURE PARK KALLANG,5 STADIUM WALK LEISURE PARK KALLANG SINGAPORE 397693,1.30230108405227,103.876473975883,park_open_space,Kallang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.30230108405227&lng=103.876473975883,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
MANDAI AGROTECHNOLOGY PARK,MANDAI AGROTECHNOLOGY PARK,1.41670754115293,103.790898677108,park_open_space,Mandai,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.41670754115293&lng=103.790898677108,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
MANDAI PARK CONNECTOR,MANDAI PARK CONNECTOR,1.41475767268468,103.807909236003,park_open_space,Mandai,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.41475767268468&lng=103.807909236003,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
MANDAI TEKONG PARK,MANDAI TEKONG PARK,1.43510167105902,103.79379523877,park_open_space,Mandai,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.43510167105902&lng=103.79379523877,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
MARINE PARADE ROAD PARK,MARINE PARADE ROAD PARK,1.30529964054375,103.908930979006,park_open_space,Marine Parade,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.30529964054375&lng=103.908930979006,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
NOVENA PARK,NOVENA PARK,1.3222920289785,103.842818533422,park_open_space,Novena,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.3222920289785&lng=103.842818533422,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
NOVENA RISE PARK,NOVENA RISE PARK,1.32469914740521,103.842901751962,park_open_space,Novena,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.32469914740521&lng=103.842901751962,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
OUTRAM PARK MRT STATION,300 EU TONG SEN STREET OUTRAM PARK MRT STATION SINGAPORE 059816,1.2802415328084,103.840052100136,park_open_space,Outram,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.2802415328084&lng=103.840052100136,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
OUTRAM PARK MRT STATION (EW16),10 OUTRAM ROAD OUTRAM PARK MRT STATION (EW16) SINGAPORE 169037,1.28140504772213,103.839130979249,park_open_space,Outram,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28140504772213&lng=103.839130979249,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
OUTRAM PARK MRT STATION (NE3),300 EU TONG SEN STREET OUTRAM PARK MRT STATION (NE3) SINGAPORE 059816,1.27972059383553,103.839439862425,park_open_space,Outram,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.27972059383553&lng=103.839439862425,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
OUTRAM PARK MRT STATION (TE17),13 OUTRAM ROAD OUTRAM PARK MRT STATION (TE17) SINGAPORE 169080,1.28132964411173,103.839137557749,park_open_space,Outram,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28132964411173&lng=103.839137557749,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
OUTRAM PARK MRT STATION EXIT 1,OUTRAM PARK MRT STATION EXIT 1,1.28145580017529,103.838811764424,park_open_space,Outram,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28145580017529&lng=103.838811764424,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
OUTRAM PARK MRT STATION EXIT 2,OUTRAM PARK MRT STATION EXIT 2,1.28167534584159,103.838934837349,park_open_space,Outram,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28167534584159&lng=103.838934837349,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
OUTRAM PARK MRT STATION EXIT 3,OUTRAM PARK MRT STATION EXIT 3,1.28037094209663,103.840021210464,park_open_space,Outram,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28037094209663&lng=103.840021210464,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
OUTRAM PARK MRT STATION EXIT 4,OUTRAM PARK MRT STATION EXIT 4,1.28021563785071,103.840387961553,park_open_space,Outram,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28021563785071&lng=103.840387961553,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
OUTRAM PARK MRT STATION EXIT 5,OUTRAM PARK MRT STATION EXIT 5,1.27894867380476,103.83954949493,park_open_space,Outram,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.27894867380476&lng=103.83954949493,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
OUTRAM PARK MRT STATION EXIT 8,OUTRAM PARK MRT STATION EXIT 8,1.28231826124553,103.838127238955,park_open_space,Outram,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.28231826124553&lng=103.838127238955,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
NAUTICAL PARK @ PASIR RIS,NAUTICAL PARK @ PASIR RIS,1.36770337259145,103.961960581594,park_open_space,Pasir Ris,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.36770337259145&lng=103.961960581594,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
PASIR RIS BEACH PARK,130 PASIR RIS ROAD PASIR RIS BEACH PARK SINGAPORE 519124,1.38182820727725,103.946211076671,park_open_space,Pasir Ris,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.38182820727725&lng=103.946211076671,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
PASIR RIS BEACH PARK,144 PASIR RIS ROAD PASIR RIS BEACH PARK SINGAPORE 519131,1.38096673959998,103.947649297309,park_open_space,Pasir Ris,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.38096673959998&lng=103.947649297309,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
PASIR RIS BEACH PARK,16 PASIR RIS WAY PASIR RIS BEACH PARK SINGAPORE 518532,1.38106866069586,103.946303002661,park_open_space,Pasir Ris,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.38106866069586&lng=103.946303002661,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
PASIR RIS BEACH PARK,15 PASIR RIS VIEW PASIR RIS BEACH PARK SINGAPORE 518597,1.37943017394226,103.944035672404,park_open_space,Pasir Ris,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37943017394226&lng=103.944035672404,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
PASIR RIS BEACH PARK,14 PASIR RIS AVENUE PASIR RIS BEACH PARK SINGAPORE 519681,1.38120840130106,103.945371969869,park_open_space,Pasir Ris,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.38120840130106&lng=103.945371969869,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
PASIR RIS BEACH PARK,14 PASIR RIS VIEW PASIR RIS BEACH PARK SINGAPORE 518596,1.37979883966685,103.944297288269,park_open_space,Pasir Ris,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37979883966685&lng=103.944297288269,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
PASIR RIS BEACH PARK,134 PASIR RIS ROAD PASIR RIS BEACH PARK SINGAPORE 519126,1.38174605428473,103.946854410623,park_open_space,Pasir Ris,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.38174605428473&lng=103.946854410623,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
PASIR RIS BEACH PARK,16 PASIR RIS AVENUE PASIR RIS BEACH PARK SINGAPORE 519683,1.38127091257485,103.945369286179,park_open_space,Pasir Ris,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.38127091257485&lng=103.945369286179,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
PASIR RIS PARK,PASIR RIS PARK,1.38123379341088,103.9504800153,park_open_space,Pasir Ris,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.38123379341088&lng=103.9504800153,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
KNOWLEDGE PARK EDUCARE PTE LTD (PUNGGOL COVE PRIMARY SCHOOL),52 SUMANG WALK KNOWLEDGE PARK EDUCARE PTE LTD (PUNGGOL COVE PRIMARY SCHOOL) SINGAPORE 828674,1.41158455562454,103.89890448429,park_open_space,Punggol,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.41158455562454&lng=103.89890448429,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
PUNGGOL PARK,PUNGGOL PARK,1.37716462854545,103.89859468959,park_open_space,Punggol,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37716462854545&lng=103.89859468959,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
PUNGGOL PARK CONNECTOR,PUNGGOL PARK CONNECTOR,1.38853370406513,103.88127531311,park_open_space,Punggol,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.38853370406513&lng=103.88127531311,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
PUNGGOL SOUTH PARK,PUNGGOL SOUTH PARK,1.369369951453,103.882755488345,park_open_space,Punggol,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.369369951453&lng=103.882755488345,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
PUNGGOL WATERWAY PARK,PUNGGOL WATERWAY PARK,1.41099730594977,103.904814837855,park_open_space,Punggol,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.41099730594977&lng=103.904814837855,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
VALLEY PARK,483 RIVER VALLEY ROAD VALLEY PARK SINGAPORE 248368,1.29317347613803,103.828577644837,park_open_space,River Valley,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29317347613803&lng=103.828577644837,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
VALLEY PARK,473 RIVER VALLEY ROAD VALLEY PARK SINGAPORE 248358,1.29339669313005,103.827920795075,park_open_space,River Valley,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29339669313005&lng=103.827920795075,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
VALLEY PARK,477 RIVER VALLEY ROAD VALLEY PARK SINGAPORE 248362,1.29378198096699,103.829317651213,park_open_space,River Valley,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29378198096699&lng=103.829317651213,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
VALLEY PARK,475 RIVER VALLEY ROAD VALLEY PARK SINGAPORE 248360,1.29390635674809,103.828675270658,park_open_space,River Valley,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29390635674809&lng=103.828675270658,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
VALLEY PARK,481 RIVER VALLEY ROAD VALLEY PARK SINGAPORE 248366,1.29309557567258,103.829103631461,park_open_space,River Valley,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29309557567258&lng=103.829103631461,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
VALLEY PARK,479 RIVER VALLEY ROAD VALLEY PARK SINGAPORE 248364,1.29300745780572,103.829491113447,park_open_space,River Valley,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29300745780572&lng=103.829491113447,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
YONG AN PARK,333 RIVER VALLEY ROAD YONG AN PARK SINGAPORE 238365,1.29556297139714,103.834235479423,park_open_space,River Valley,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29556297139714&lng=103.834235479423,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
YONG AN PARK,325 RIVER VALLEY ROAD YONG AN PARK SINGAPORE 238357,1.29549744673762,103.834969393898,park_open_space,River Valley,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29549744673762&lng=103.834969393898,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
YONG AN PARK,327 RIVER VALLEY ROAD YONG AN PARK SINGAPORE 238359,1.29456792871308,103.835162204065,park_open_space,River Valley,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29456792871308&lng=103.835162204065,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
YONG AN PARK,329 RIVER VALLEY ROAD YONG AN PARK SINGAPORE 238361,1.29447970550355,103.834507971277,park_open_space,River Valley,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29447970550355&lng=103.834507971277,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SEMBAWANG PARK,45 JALAN LENGKOK SEMBAWANG SEMBAWANG PARK SINGAPORE 759226,1.42898773783117,103.825026553873,park_open_space,Sembawang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.42898773783117&lng=103.825026553873,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SEMBAWANG PARK,427 SEMBAWANG ROAD SEMBAWANG PARK SINGAPORE 758394,1.4279385723341,103.826486102361,park_open_space,Sembawang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.4279385723341&lng=103.826486102361,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SEMBAWANG PARK,43 JALAN LENGKOK SEMBAWANG SEMBAWANG PARK SINGAPORE 759225,1.42885503879243,103.824731322602,park_open_space,Sembawang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.42885503879243&lng=103.824731322602,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SEMBAWANG PARK,4 JALAN MATA AYER SEMBAWANG PARK SINGAPORE 759147,1.42586676193807,103.825347745496,park_open_space,Sembawang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.42586676193807&lng=103.825347745496,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SEMBAWANG PARK,445 SEMBAWANG ROAD SEMBAWANG PARK SINGAPORE 758403,1.42859243178221,103.826545851648,park_open_space,Sembawang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.42859243178221&lng=103.826545851648,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SEMBAWANG PARK,447 SEMBAWANG ROAD SEMBAWANG PARK SINGAPORE 758404,1.42866294610225,103.826531216151,park_open_space,Sembawang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.42866294610225&lng=103.826531216151,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SEMBAWANG PARK,425 SEMBAWANG ROAD SEMBAWANG PARK SINGAPORE 758393,1.42787882136552,103.826470122556,park_open_space,Sembawang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.42787882136552&lng=103.826470122556,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SEMBAWANG PARK,41A JALAN MATA AYER SEMBAWANG PARK SINGAPORE 759125,1.42555494609958,103.823693554186,park_open_space,Sembawang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.42555494609958&lng=103.823693554186,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SEMBAWANG PARK,443 SEMBAWANG ROAD SEMBAWANG PARK SINGAPORE 758402,1.42852567988297,103.82654869872,park_open_space,Sembawang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.42852567988297&lng=103.82654869872,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SEMBAWANG PARK,439 SEMBAWANG ROAD SEMBAWANG PARK SINGAPORE 758400,1.42840475480071,103.826513349615,park_open_space,Sembawang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.42840475480071&lng=103.826513349615,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SENGKANG NEIGHBURHOOD 1 PARK,SENGKANG NEIGHBURHOOD 1 PARK,1.38552254728727,103.904866480951,park_open_space,Sengkang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.38552254728727&lng=103.904866480951,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SENGKANG RIVERSIDE PARK,SENGKANG RIVERSIDE PARK,1.39950318947743,103.884236800325,park_open_space,Sengkang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.39950318947743&lng=103.884236800325,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SENGKANG SCULPTURE PARK,SENGKANG SCULPTURE PARK,1.39488251637671,103.896758884535,park_open_space,Sengkang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.39488251637671&lng=103.896758884535,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SKOOL4KIDZ CAMPUS @ SENGKANG RIVERSIDE PARK,3 ANCHORVALE CRESCENT SKOOL4KIDZ CAMPUS @ SENGKANG RIVERSIDE PARK SINGAPORE 544618,1.39837686069905,103.887278025209,park_open_space,Sengkang,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.39837686069905&lng=103.887278025209,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SERANGOON PARK,18 JALAN GIRANG SERANGOON PARK SINGAPORE 359189,1.34798243813478,103.868250663363,park_open_space,Serangoon,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34798243813478&lng=103.868250663363,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SERANGOON PARK,17 JALAN SUKACHITA SERANGOON PARK SINGAPORE 358893,1.34772358768645,103.867048044655,park_open_space,Serangoon,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34772358768645&lng=103.867048044655,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
